amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,isFraud
114181.33,0,0,3015446.25,3129627.58,1,0
394558.12,100,394658.12,0,0,0,0
288188.67,132305,420493.67,102082.82,0,0,0
263946.04,0,0,2496593.61,2935507.8,4,0
203835.82,0,0,221911.24,425747.06,1,0
5514.64,0,0,0,0,3,0
433680.27,5011463.13,5445143.4,698644.81,264964.54,0,0
6367.65,0,0,0,0,3,0
18753.48,50861.2,32107.72,0,0,3,0
76829.49,50005,0,0,76829.49,1,0
373230.74,0,0,500697.13,873927.87,1,0
14045.2,2626,0,0,0,3,0
222289.59,22343,0,0,222289.59,1,0
311931.37,0,0,338568.57,650499.94,1,0
308847.04,3883447.77,4192294.81,682858.3,374011.25,0,0
201324.2,0,0,517378.57,992178.65,4,0
8944.18,73559.99,64615.8,0,0,3,0
1880.2,0,0,0,0,3,0
31748.03,0,0,361095.82,392843.86,1,0
21818.12,0,0,0,0,3,0
43221.62,0,0,358307.99,401529.61,1,0
179464.65,0,0,913169.84,1092634.48,1,0
24904.19,0,0,0,0,3,0
32768.5,1834010.75,1866779.25,64806.77,32038.26,0,0
12634.87,78681.99,66047.12,0,0,3,0
50199.63,31454,81653.63,600430.91,550231.28,0,0
304702.4,0,0,9645272.15,9949974.54,1,0
190689.25,9970,0,884786.76,1211922.52,1,0
7094.48,5679,0,4014451.07,4021545.55,1,0
743.53,51863,51119.47,12360.56,13104.09,1,0
215143.76,48907.29,0,884775.37,1099919.14,1,0
2382.84,298438,296055.16,0,0,3,0
254481.96,298980,44498.04,2083677.25,2338159.21,1,0
118634.52,0,0,1380393.99,1499028.51,1,0
23580.73,0,0,0,0,3,0
16593.31,5582,0,0,0,3,0
261856.71,455096,716952.71,239483.35,0,0,0
138225.21,15224,0,449108.31,587333.52,1,0
14384.69,954,0,0,0,3,0
83014.44,20565,0,11725805.23,11808819.67,1,0
53509.45,10799573.58,10853083.03,792998.99,739489.53,0,0
12512.98,55694,43181.02,0,0,3,0
8982.45,10395541.03,10404523.47,198093.38,189110.94,0,0
133500.86,24053.17,157554.03,848676.17,1134021.97,0,0
10948.96,104581,93632.04,202381.69,213330.65,1,0
7165.39,22437.49,15272.11,0,0,3,0
29427.13,83283.76,53856.63,2944634.85,2974061.98,1,0
22192.67,6270843.86,6293036.53,81391.81,59199.14,0,0
13401.67,5112,0,0,0,3,0
104153.85,137736,33582.15,0,104153.85,1,0
63496.43,12219,75715.43,146601.12,83104.69,0,0
13872.88,271817.96,257945.08,0,0,3,0
10252.06,0,0,0,0,3,0
72567.23,15649,88216.23,502718.95,430151.72,0,0
263264.99,0,0,605620.96,868885.95,4,0
907.86,0,0,321964.12,322871.98,1,0
7231.13,1051,0,264352.68,306449.8,1,0
42964.51,46939,89903.51,103972,93875.53,0,0
219265.82,32640,0,256137.35,475403.17,1,0
325284.09,972019,646734.91,1621775.31,1947059.4,1,0
32902.63,7893764.11,7926666.74,297200.22,397947.19,0,0
19651.37,251648.96,231997.59,0,0,3,0
4620.02,144369,139748.98,0,4620.02,4,0
119311.99,7416104.6,7535416.59,330483.05,211171.06,0,0
307389.25,0,0,617222.86,924612.11,1,0
115217.81,0,0,135755.19,250972.99,1,0
354369.64,204842,0,0,354369.64,4,0
11542.2,0,0,0,0,3,0
182159.56,340213,158053.44,848157.3,1030316.85,1,0
336234.76,240428,576662.76,2827696.74,2491461.98,0,0
393635.91,1604613.08,1998248.99,1030513.52,636877.6,0,0
37228.76,276,37504.76,1252071.86,1214843.1,0,0
251068.42,0,0,744692.2,995760.62,1,0
169101.52,0,0,2854882.14,3023983.66,1,0
13692.08,0,0,0,0,3,0
379958.26,562,0,549981.32,929939.57,1,0
297661.11,1669739.43,1967400.54,377181.01,79519.9,0,0
19812.8,35042,15229.2,0,0,3,0
177997.66,0,0,1018321.7,1196319.36,1,0
9150.92,0,0,0,0,3,0
126931.3,60221,0,81083.55,208014.85,1,0
132653.48,0,0,210044.37,270168.99,1,0
76777.89,1573,78350.89,6052171.39,5975393.5,0,0
11755.74,393463.87,381708.14,0,0,3,0
93303.86,32939,0,29770.03,123073.89,1,0
69474.36,0,0,94806.18,164280.54,1,0
3095.63,0,0,0,0,3,0
172790.21,34231,207021.21,0,0,0,0
10058.59,0,0,0,0,3,0
20499.11,80750,101249.11,4266059.84,4245560.72,0,0
215948.89,11334,0,85379.61,301328.5,1,0
12361.05,20395,8033.95,0,0,3,0
312278.07,12698318.61,13010596.68,526764.91,214486.84,0,0
60087.12,20024808.65,20084895.77,173858.67,113771.54,0,0
370275.07,5098,0,125921.2,496196.28,1,0
72076.44,486291,558367.44,1677199.58,1605123.14,0,0
136192.42,0,0,1222765.34,1358957.76,1,0
109924.73,821,0,291385.13,401309.86,1,0
1307.09,21551,20243.91,0,0,3,0
6546.93,30194,23647.07,0,0,3,0
5198.51,6013,814.49,0,0,3,0
1853678.21,241466.77,0,7294042.87,9147721.07,4,0
69596.48,0,0,1470514,1540110.48,1,0
2335.58,0,0,0,0,3,0
14617.91,175832.62,161214.71,0,0,3,0
2159.52,132045.65,129886.13,0,0,3,0
190554.26,0,0,2170938.31,2361492.57,1,0
605075.99,0,0,2054468.78,2659544.77,1,0
17617.3,95715.94,78098.64,0,0,3,0
257424.09,31037,0,2350364.9,2607788.99,1,0
2012.07,0,0,0,0,3,0
244949.78,1245,0,317796.3,562746.09,1,0
338607.98,0,0,904800.7,1243408.69,4,0
5672.7,30291,24618.3,0,0,3,0
82206.73,398671.93,316465.2,2887274.84,2969481.57,1,0
94074.7,1109593.49,1203668.19,794919.86,700845.15,0,0
173569.32,0,0,308716.83,482286.14,1,0
8471.63,50633,42161.37,0,0,3,0
50360.4,95686,146046.4,680903.5,630543.11,0,0
194657.18,76444,0,0,194657.18,1,0
277591.09,0,0,6579586.3,6857177.39,1,0
21524.93,5086,0,0,0,3,0
287741.9,0,0,518974.39,806716.29,1,0
142060.91,13268887.03,13410947.95,5218927.33,5076866.41,0,0
575.82,303477,302901.18,0,0,3,0
1515.52,0,0,0,0,3,0
76250.81,44729.95,0,1282498.94,1358749.76,1,0
185392.74,173589,358981.74,0,0,0,0
33700.43,11118,0,0,0,3,0
61750.76,6345868.98,6407619.74,1758136.86,1696386.1,0,0
256613.4,0,0,3235939.34,3492552.74,1,0
10545.63,104563,94017.37,0,10545.63,1,0
22447.82,4808901.96,4831349.77,665975.74,643527.92,0,0
327850.86,119272,447122.86,10243368.54,9915517.67,0,0
289481.87,10234,0,2528841.58,2818323.45,1,0
88384.64,7157570.4,7245955.05,2156659.89,2068275.25,0,0
108160.31,8324377.25,8432537.57,685605.28,577444.97,0,0
13927.5,0,0,0,0,3,0
74871.46,0,0,1037561.78,1112433.24,4,0
2038.97,97442.04,95403.07,0,0,3,0
861.65,0,0,0,0,3,0
404130.83,527,0,379122.34,783253.17,1,0
15878.53,0,0,0,0,3,0
24335.19,154183.92,129848.72,0,0,3,0
214226.92,77630,0,1513622.95,1727849.87,1,0
250807.17,4296135.99,4546943.16,1298941.53,1048134.37,0,0
57075.61,0,0,191824.29,248899.9,1,0
548910.91,6487,0,0,548910.91,4,0
666.22,47823,47156.78,454184.72,454850.94,1,0
148318.99,71,0,0,148318.99,1,0
13379.25,63241,49861.75,0,0,3,0
400309.33,11305,0,29117.98,429427.31,1,0
142930.52,6064140.62,6207071.14,2237628.5,2094697.98,0,0
150577.81,194985.37,44407.55,192366.36,342944.18,4,0
28621.86,40093.86,11472,0,0,3,0
197183.07,0,0,8650310.64,8847493.71,4,0
305515.42,164340.63,469856.05,11104497.77,10798982.35,0,0
44820.05,0,0,2304085.04,2348905.09,1,0
171149.45,0,0,1031970.37,1203119.82,1,0
58925.4,23345658.23,23404583.63,389835.4,330909.99,0,0
50626.04,26528,0,460525.07,511151.11,1,0
2279.63,731,0,13211.35,15490.97,2,0
383005.31,0,0,563457.39,946462.7,1,0
457683.4,24791,482474.4,0,0,0,0
1906.3,14449,12542.7,0,0,3,0
23180.24,337,0,0,0,3,0
252661.6,134088,0,183118.32,435779.92,1,0
325521.94,0,0,616541.63,853313.17,1,0
434003.76,17520,0,69655.49,503659.25,1,0
27646.91,36503.35,8856.44,0,0,3,0
41515.07,107190.23,65675.16,0,0,3,0
468060.73,355090,823150.73,10508668.75,10040608.01,0,0
218178.26,6836131.44,7054309.71,706969.26,488791,0,0
28534.46,0,0,48529.37,77063.83,1,0
3111.89,30636.85,27524.96,0,0,3,0
13439.83,0,0,0,0,3,0
184511.59,43681.71,0,2875955.63,3060467.22,1,0
8384.84,0,0,0,0,3,0
70711.36,186439,115727.64,509931.75,580643.12,1,0
272350.93,10779,0,168903.52,441254.45,1,0
827617.24,0,0,1829970.43,2657587.67,4,0
7914.46,34801,26886.54,0,0,3,0
74592.47,398931,473523.47,112172.15,37579.67,0,0
187317.65,0,0,217450.59,268580.78,4,0
165743.92,13653670.04,13819413.96,480674.75,314930.84,0,0
17922.41,27276,9353.59,0,0,3,0
694789.5,0,0,1259867.15,1954656.65,4,0
11997.55,146607.91,134610.36,0,0,3,0
197626.17,0,0,10312435.58,11555615.78,1,0
57312.01,249987.92,192675.92,3306562.57,3363874.58,1,0
19181.33,52975.62,33794.29,0,0,3,0
20264.25,31199,51463.25,0,0,0,0
1814.81,0,0,0,0,3,0
50647.07,12869,0,0,0,3,0
111866.73,10189,0,875759.62,859989.99,1,0
5030.4,100858,95827.6,0,0,3,0
13691.91,97582.05,83890.15,0,0,3,0
349363.15,0,0,2218418.66,2567781.81,1,0
2877946.61,0,0,5297716.35,8175662.95,4,0
124988.43,616912.56,741900.98,585008.07,460019.64,0,0
17421.25,55207.72,37786.47,0,0,3,0
4666.01,680430.77,675764.76,0,0,3,0
126922.6,1729801.88,1856724.48,1830440.51,1703517.91,0,0
21275.94,11078,32353.94,6934025.83,6912749.89,0,0
215656.47,3425.28,0,1201578.06,1417234.53,1,0
177590.06,14673.34,0,1713152.83,1666474.12,1,0
21924.25,0,0,0,0,3,0
475262.82,0,0,1108102.77,1583365.58,4,0
171070.31,0,0,1472577.66,1643647.97,1,0
568752.9,401,0,0,568752.9,4,0
36311.94,7260596.26,7296908.21,318994.49,282682.55,0,0
938309.28,3205,0,125481.47,1063790.75,4,0
27061.31,0,0,72744.19,99805.5,1,0
335283.58,324040.01,0,338826.31,674109.88,1,0
338756.91,100137,438893.91,1224739.64,885982.73,0,0
5352.61,0,0,0,0,3,0
1078414.88,31872,0,0,1078414.88,4,0
2092.35,26151,24058.65,0,0,3,0
1257567.74,0,0,6130082.06,7387649.8,4,0
124174.02,20494,0,0,124174.02,1,0
342199.61,11146,353345.61,0,0,0,0
2476.71,32379,29902.29,0,0,3,0
304687.76,0,0,712551.96,1017239.72,1,0
458980.03,142,0,1754022.71,2213002.74,4,0
5415.45,8450,3034.55,0,0,3,0
32395.06,0,0,5754948.75,5787343.81,1,0
75594.5,45661,0,68596.79,144191.29,1,0
7096.45,628,0,0,0,3,0
180901.29,41,0,12661205.56,12842106.85,1,0
1657578.88,761,0,0,1657578.88,4,0
23540.63,0,0,0,0,3,0
22323.63,4038,0,0,0,3,0
337031.43,39153.94,0,399727.2,736758.63,4,0
272855.01,0,0,2475678.2,2748533.21,1,0
139219.88,6232173.88,6371393.77,893183.09,753963.21,0,0
87731.66,2659717.33,2747448.98,312557.59,224825.93,0,0
105174.42,2729169,2834343.43,327834.23,222659.81,0,0
142595.84,0,0,200250.01,342845.86,1,0
190241.71,30000,220241.71,190913.76,672.05,0,0
543.17,0,0,0,0,3,0
104315.66,0,0,241351.84,345667.49,1,0
121599.49,2974,124573.49,354458.65,232859.16,0,0
259525.36,0,0,666493.15,926018.51,1,0
1768817.29,25116,0,236594.84,2005412.13,4,0
856818.21,0,0,1182034.63,2038852.84,4,0
61631.39,0,0,0,0,3,0
4510.16,0,0,0,0,3,0
4380.78,0,0,0,0,3,0
14273.89,0,0,271956.27,286230.16,1,0
16541.24,0,0,0,0,3,0
23537.6,2715690.67,2739228.27,336249.79,312712.19,0,0
81601.54,293277,211675.46,17677964.29,17759565.83,1,0
329681.15,599560.45,269879.3,7903221.44,8232902.58,4,0
28834.73,148981.49,120146.76,0,0,3,0
1909.08,178409.8,176500.73,0,0,3,0
361334,711,0,0,361334,1,0
10046.33,122,0,0,0,3,0
177415.42,72035,0,24817.3,202232.72,1,0
37806.47,0,0,91609.22,129415.69,1,0
7536.67,0,0,0,0,3,0
2593.1,0,0,0,0,3,0
42708.95,0,0,176264.03,0,1,0
8486.09,0,0,0,0,3,0
634237.53,0,0,1659912.92,2294150.44,4,0
31762.19,0,0,1210850.93,1242613.12,1,0
343168.38,0,0,1991775,2334943.38,4,0
358042.83,0,0,611477.24,969520.07,1,0
120302.83,2175,0,119477.29,239780.12,1,0
405734.79,102203,0,0,114585.34,1,0
230458.56,17938947.64,18169406.2,8784631.47,8554172.92,0,0
178204.18,293941,115736.82,1385842.95,1564047.12,1,0
55233.23,21487,0,0,55233.23,1,0
6343.02,1054,0,0,0,3,0
309050.28,0,0,2284399.8,2593450.08,4,0
35015.47,50918,15902.53,0,35015.47,1,0
374.32,0,0,0,0,3,0
321353.91,140316,461669.91,0,0,0,0
14099.62,87,0,0,0,3,0
61880.73,4164,0,110537.41,172418.14,1,0
9316.41,0,0,0,0,3,0
87958.5,90923,178881.5,2336284.69,2248326.19,0,0
451193.86,49838,0,0,451193.86,4,0
121695.48,120182,241877.48,4138339.19,4016643.71,0,0
694804.43,9711150.46,10405954.88,1518234.94,1238287.52,0,0
8574.67,1487,0,0,0,3,0
419947.24,2444274.55,2864221.79,1709636.7,1289689.46,0,0
113504.7,2767652.78,2881157.48,528091.42,414586.72,0,0
1386.94,118562,117175.06,376627.34,378014.28,1,0
222450.72,103164,0,0,222450.72,1,0
226363.36,13207515.65,13433879.01,1806841.51,1580478.15,0,0
244602.18,821128.72,1065730.9,682550.98,437948.8,0,0
255089.15,0,0,7322320.43,7577409.57,1,0
23467.04,0,0,87033.33,110500.37,1,0
48391.16,3010773.98,3059165.15,58662.72,10271.56,0,0
103869.01,55178,159047.01,777876.79,612170.31,0,0
121558.1,0,0,1248672.2,1370230.3,1,0
104943.14,356393,251449.86,0,104943.14,1,0
208872.72,132,0,96930.59,305803.31,1,0
22741.34,8856,0,0,0,3,0
66642.04,9588310.96,9654953,793188.71,726546.67,0,0
151809.57,0,0,598711.85,750521.41,1,0
469425.71,0,0,3514196.56,3983622.27,4,0
11137.07,0,0,0,0,3,0
15587.63,0,0,0,0,3,0
176274.97,0,0,3540465.64,3716740.61,1,0
295952.99,3007047.82,3303000.81,914226.18,618273.19,0,0
6329.26,305169.69,298840.44,0,0,3,0
98181.93,0,0,154102.3,160246.04,1,0
6303.87,811,0,171596.32,177900.18,4,0
76235.61,162373.55,86137.94,1275329.01,1351564.62,1,0
11230.92,0,0,13414383.32,13425614.23,4,0
302835.76,3985100.57,4287936.33,2054003.75,1450401.62,0,0
10333.83,0,0,0,0,3,0
2531876.22,0,0,2557362.03,5089238.26,4,0
10271.08,7063.21,0,532336.7,542607.78,1,0
417050.81,3832,0,9707583.47,10124634.29,1,0
11623.08,0,0,0,0,3,0
4523.08,572726,568202.92,0,0,3,0
12388.39,0,0,0,0,3,0
16113.86,18995,2881.14,0,0,3,0
25102.02,292,0,0,0,3,0
70820.87,70231,0,2107654.69,2326943.35,1,0
32703.98,9220,0,0,32703.98,1,0
156496.13,31184,0,0,156496.13,1,0
8318.03,18688.73,10370.7,0,0,3,0
52720.88,11314,0,377288.19,430009.07,1,0
956747.09,20373,0,0,956747.09,4,0
184955.41,0,0,236000,420955.42,1,0
797556.43,0,0,19836266.11,20633822.54,4,0
301410.02,2834896.15,3136306.17,976648.32,675238.31,0,0
253842.36,99894,353736.36,0,0,0,0
297573.12,3736,0,0,297573.12,1,0
5465.35,11635,6169.65,0,0,3,0
36487.21,0,0,0,0,3,0
75852.18,24838,100690.18,130319.55,54467.38,0,0
150411.49,0,0,190642.31,341053.8,1,0
28248.51,10731,0,0,0,3,0
81626.62,12078,0,580705.63,662332.25,1,0
284440.94,7497034.32,7781475.25,290244.63,5803.7,0,0
2843.28,70994,68150.72,0,0,3,0
31074.77,174747,143672.23,0,0,3,0
28227.31,42220,13992.69,0,0,3,0
307019.22,0,0,1613142.61,1920161.83,1,0
40885.31,21316,0,0,40885.31,1,0
2266.29,74965,72698.71,0,0,3,0
1487.9,0,0,0,0,3,0
57293.77,72766,15472.23,106456.14,163749.92,1,0
4936.68,138338,133401.32,0,0,3,0
452986.68,0,0,2777798.44,3230785.12,1,0
218484.48,12536117.4,12754601.88,1672137.15,1453652.66,0,0
103.22,0,0,0,0,3,0
212688.47,1527,0,0,97789.33,1,0
20033.5,17973,0,0,20033.5,1,0
6474.3,51408.1,44933.81,0,0,3,0
201481.14,6671.46,0,797695.63,999176.76,1,0
62054.69,0,0,133891.78,195946.47,1,0
168475.69,373627.54,205151.86,6902653.71,7071129.4,1,0
59398.65,199610,140211.35,217373.01,276771.66,1,0
102.88,84063,84165.88,173627.85,173524.97,0,0
161665.31,0,0,486893.05,648558.36,1,0
678.57,24162,23483.43,0,678.57,1,0
62233.15,52945,0,64366.05,126599.2,1,0
8693.31,0,0,182917.05,191610.36,1,0
7450.56,63965,56514.44,0,0,3,0
19096.28,492515.5,473419.22,0,0,3,0
211944.8,0,0,612789.09,973178.29,1,0
25748.88,481080.85,455331.97,0,0,3,0
239380.73,0,0,939348.73,1178729.47,1,0
535114.54,1671105.15,2206219.69,1700072.23,1164957.69,0,0
32767.58,33610.22,842.64,1319327.34,1352094.92,1,0
295552.85,7077821.79,7373374.64,2069941.22,1774388.37,0,0
67727.03,8039.11,75766.14,863330.16,795603.13,0,0
309614.18,0,0,1073524.82,1383138.99,1,0
122175.2,40787,0,9651.35,131826.55,1,0
170429.86,0,0,205021.55,375451.4,4,0
226726.51,127657,0,98724.07,325450.58,1,0
132408.98,75,0,1389442.35,1521851.34,1,0
29380.57,249757.92,220377.35,0,0,3,0
255810.72,249764,0,89611.87,345422.6,1,0
5542.39,0,0,41703.08,47245.47,2,0
19349.98,0,0,0,0,3,0
176465.28,0,0,1246372.7,1422837.97,1,0
6424.83,41875,35450.17,1129906.41,1136331.24,1,0
173502.39,2928253.33,3101755.72,1265205.02,1091702.63,0,0
3613.85,0,0,0,0,3,0
8402.46,2797417.23,2805819.68,54876.18,46473.72,0,0
8782.82,0,0,0,0,3,0
142245.24,2678,144923.24,1334327.93,1192082.69,0,0
152830.32,0,0,1612892.38,1765722.7,1,0
81638.52,0,0,4228816.41,4310454.93,1,0
20302.79,80341,60038.21,0,0,3,0
304895.54,25780,0,0,304895.54,1,0
219510.47,890505.24,1110015.71,1268875.67,1049365.2,0,0
18787.03,32184,13396.97,2760.23,21547.26,1,0
109406.34,45776.02,155182.37,119610.35,10204.01,0,0
933872.84,0,0,4426503.99,5360376.84,4,0
36893.94,150710,113816.06,15757603.75,15519643.39,1,0
29096.4,0,0,0,0,3,0
138930.57,687,139617.57,45437.32,0,0,0
752.68,6528094.59,6528847.27,832894.65,832141.98,0,0
19651.75,49605,29953.25,0,0,3,0
192987.52,1407,0,403661.96,596649.48,1,0
327600.38,41695,0,2471397.94,2798998.31,1,0
43575.01,61389.31,17814.29,87611.83,131186.84,1,0
58803.97,0,0,67619.56,126423.53,1,0
8616.72,392984.96,384368.24,0,0,3,0
305312.42,6607728.34,6913040.76,538108.1,232795.68,0,0
290939.43,84507,0,72909.92,363849.35,1,0
4680.03,33318,28637.97,0,0,3,0
355069.93,295679.94,650749.87,8818131.23,9794680.92,0,0
312735.02,4532501.6,4845236.62,1887919.85,1575184.83,0,0
11922.96,54087,66009.96,0,0,0,0
86047.09,9049004.94,9135052.03,112541.97,26494.88,0,0
11322.9,0,0,0,0,3,0
1506.43,10001,8494.57,0,0,3,0
24401.8,0,0,169086.62,193488.42,1,0
5484.05,142506,137021.95,0,0,3,0
2132805.47,5049,0,0,2132805.47,4,0
273684.34,0,0,3708155.93,3981840.27,1,0
463857.19,9904,0,0,463857.19,1,0
322403.78,0,0,9151852.31,9474256.09,1,0
136776.42,22850279,22987055.42,1885636.86,1748860.44,0,0
227344.15,0,0,446040.8,673384.95,4,0
342880.18,81092,423972.18,203347.41,0,0,0
337044.87,40156,377200.87,11556.98,0,0,0
257633.65,15484,0,1100864.85,1358498.5,1,0
109425.81,607223.26,716649.06,3058230.36,2948804.55,0,0
73712.28,7516295.84,7590008.12,966136.12,892423.84,0,0
4377.66,26298,21920.34,0,0,3,0
30666.05,0,0,0,0,3,0
36834.37,49404.01,12569.64,0,0,3,0
317231.35,633190.41,950421.76,5042165.78,4724934.43,0,0
30444.21,0,0,0,0,3,0
89953.77,51731,0,0,89953.77,1,0
67308.72,61585.06,0,0,67308.72,1,0
21135.29,0,0,0,0,3,0
16506.64,80679,64172.36,0,0,3,0
61523.09,7160215.21,7221738.29,6256509.85,6217896.3,0,0
39190.99,0,0,0,0,3,0
228837.85,2710573.04,2939410.89,281873.09,53035.24,0,0
16380.24,5290123.15,5306503.39,158309.39,141929.15,0,0
483468.47,29540,513008.47,537427.3,53958.83,0,0
21008.07,138174,159182.07,172296.6,151288.52,0,0
1080.46,8249.87,7169.4,0,0,3,0
57741.74,0,0,149614,21918.94,1,0
327907.86,30456,0,0,327907.86,1,0
299276.1,0,0,1095463.21,1394739.31,1,0
30197.24,6017,0,0,0,3,0
183705.12,0,0,4396923.57,4580628.69,1,0
218287.76,0,0,3999764.33,4218052.09,1,0
1255665.07,53558,0,8918.76,1264583.82,4,0
208654.88,19578836.28,19787491.16,968742.43,760087.55,0,0
262084.07,7764084.99,8026169.06,1854632.42,1592548.35,0,0
127834.75,0,0,223045.86,350880.61,1,0
9511.4,1038925.49,1029414.09,0,0,3,0
1991.07,0,0,0,0,3,0
210564.12,3906519.34,4117083.46,2749873.18,2663579.28,0,0
41193.63,20093,0,96017.94,137211.57,1,0
172433.47,5670958.01,5843391.48,1350240.64,896166.71,0,0
113278.04,21372,0,0,113278.04,1,0
163089.45,431,163520.45,246782.29,83692.84,0,0
214386.11,0,0,464022.52,678408.63,1,0
16004.58,0,0,0,0,3,0
255908.93,336585,80676.07,1144183.99,1400092.92,1,0
14918.24,94,0,0,0,3,0
64390.57,31971,0,293745.52,358136.09,1,0
10417.1,26435,16017.9,0,0,3,0
16708.13,0,0,0,0,3,0
24312.31,202741,178428.69,0,0,3,0
59191.47,21356,0,525747.56,584939.03,1,0
1669851.85,0,0,4425021.37,6094873.22,4,0
175096.17,0,0,2278639.69,2453735.86,4,0
74815.09,36,74851.09,0,0,0,0
38522.94,0,0,0,0,3,0
239764.09,0,0,3635815.17,3875579.26,1,0
63428.71,1035,0,1941621.39,2005050.1,1,0
339038.47,0,0,951355.12,1290393.59,1,0
19306.48,5433.99,0,0,0,3,0
5583.77,0,0,0,0,3,0
2456.31,277909.13,275452.82,0,0,3,0
105349.99,7613130.21,7718480.21,652549.32,547199.33,0,0
110034.78,347597.26,457632.04,167152.79,57118.02,0,0
8697.37,0,0,203095.06,211792.43,1,0
93706,0,0,211711.56,305417.56,1,0
22298.05,264524.68,242226.63,0,0,3,0
128454.04,268242.74,139788.7,534299.83,662753.87,4,0
165037.44,23091701.32,23256738.77,624681.29,459643.85,0,0
21737.51,405,0,0,0,3,0
253354.54,414,253768.54,1717149.08,1463794.54,0,0
146118.79,184111,37992.21,37773.75,183892.53,1,0
92522.75,26803,119325.75,4207845.72,3874481.46,0,0
506995.12,0,0,2514221.34,3021216.46,1,0
14982.09,13222,0,0,0,3,0
209669.79,206636,0,4829974.17,5789507.78,1,0
141226.04,2567,0,117605.97,258832.02,1,0
51464.11,0,0,0,0,3,0
131942.88,0,0,2231081.14,2363024.02,1,0
18664.46,15272,0,0,0,3,0
58098.28,18230013.43,18288111.71,120504.79,62406.51,0,0
260474.39,21342,281816.39,11247,0,0,0
250658.09,353237,102578.91,455000.94,705659.03,1,0
245852.72,0,0,1387801.15,1633653.87,1,0
57116.15,31845,0,0,57116.15,1,0
260384.41,16320508.96,16580893.37,783189.32,522804.9,0,0
43782.33,2888,46670.33,104955.29,61172.96,0,0
199789.11,0,0,278146.64,477935.75,1,0
21730.2,17458.54,0,0,0,3,0
189755.76,69587,259342.76,267582.45,77826.69,0,0
43698.84,742,0,0,0,3,0
119149.77,0,0,830916.04,950065.82,1,0
5882.66,698,0,0,0,3,0
1287312.39,465,0,30164.15,1317476.54,4,0
135448.05,153944,18495.95,139380.59,274828.64,1,0
4709.36,0,0,0,0,3,0
86977.08,17347,0,0,86977.08,1,0
681716.51,25189,0,1318285.88,2000002.39,4,0
117213.17,317486.13,200272.96,5707394.95,5824608.12,1,0
608401.28,0,0,1449637.37,2058038.65,4,0
12675.99,207049.31,194373.32,0,0,3,0
43099.56,6071,49170.56,0,0,0,0
280.99,5072,4791.01,0,0,3,0
35361.01,41588,6226.99,0,0,3,0
49111.69,0,0,2723403.37,2680756.49,1,0
5203.59,223683.56,218479.97,0,0,3,0
338125.61,16470,0,206263.01,544388.62,1,0
329307.96,6075220.36,6404528.32,7105830.05,6776522.09,0,0
41345.32,0,0,0,0,3,0
9369.61,39853,30483.39,0,0,3,0
435917.67,0,0,909588.92,1345506.59,1,0
16737.42,0,0,0,0,3,0
102498.01,22293018.91,22395516.92,600649.8,498151.79,0,0
380745.21,528166,908911.21,0,0,0,0
186295.61,10060,196355.61,501758.4,315462.79,0,0
245211.33,5105,250316.33,224543.97,0,0,0
15283.58,50902.43,35618.85,0,0,3,0
52709.78,0,0,8134948.18,8187657.95,1,0
10623.68,39741,29117.32,11128427.96,11139051.64,1,0
259402.72,0,0,1540109.28,1799512.01,1,0
272985.77,6736140.43,7009126.19,1019687.45,530687.06,0,0
86256.27,10517,0,3741282.08,3827538.35,1,0
35750.47,0,0,0,0,3,0
53946.46,55297,109243.46,189290.79,135344.33,0,0
17395.05,5852.51,0,0,0,3,0
186671.31,11185,0,368312.11,554983.42,1,0
77892.97,50161,128053.97,0,0,0,0
6914.54,0,0,3821549.18,3828463.72,2,0
193444.52,22387,215831.52,0,0,0,0
61424.47,0,0,366380.59,427805.06,1,0
72504.25,4257140.41,4329644.66,2293041.45,2220537.2,0,0
121149.49,12586852.22,12708001.71,2694664.36,2573514.87,0,0
17936.41,28868,10931.59,0,0,3,0
182372.91,31866,214238.91,29829.04,0,0,0
253343.74,3060419.41,3313763.15,295873.84,42530.09,0,0
